entry,at,order
"""EmperorPenguin @ wu4siWEy8A"" raises to 1.50",2023-02-25T09:42:31.551Z,167731815155100
"""Andrew @ -kN9JZEj5n"" folds",2023-02-25T09:42:27.834Z,167731814783400
"""jsu @ JCMKyZuhdN"" folds",2023-02-25T09:42:26.995Z,167731814699500
"""tzeng @ mvuSju_1SI"" folds",2023-02-25T09:42:26.076Z,167731814607600
"""shaan @ 983r-_KdVZ"" folds",2023-02-25T09:42:22.015Z,167731814201500
"""SHIKMAN @ 6AIys4Ls8K"" posts a big blind of 0.50",2023-02-25T09:42:11.201Z,167731813120109
"""EmperorPenguin @ wu4siWEy8A"" posts a small blind of 0.25",2023-02-25T09:42:11.201Z,167731813120108
"Your hand is 3♠, J♠",2023-02-25T09:42:11.201Z,167731813120104
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (352.98) | #2 ""shaan @ 983r-_KdVZ"" (833.11) | #4 ""tzeng @ mvuSju_1SI"" (110.25) | #6 ""jsu @ JCMKyZuhdN"" (258.22) | #7 ""Andrew @ -kN9JZEj5n"" (1000.95) | #9 ""EmperorPenguin @ wu4siWEy8A"" (476.96)",2023-02-25T09:42:11.201Z,167731813120101
"-- starting hand #140 (id: r5ehepx0r89t)  (No Limit Texas Hold'em) (dealer: ""Andrew @ -kN9JZEj5n"") --",2023-02-25T09:42:11.201Z,167731813120100
"""SHIKMAN @ 6AIys4Ls8K"" shows a K♠, Q♠.",2023-02-25T09:42:07.078Z,167731812707800
"-- ending hand #139 --",2023-02-25T09:42:04.642Z,167731812464204
"""Andrew @ -kN9JZEj5n"" collected 49.00 from pot with Straight, 6 High (combination: 6♦, 5♥, 4♦, 3♥, 2♥)",2023-02-25T09:42:04.642Z,167731812464203
"""Andrew @ -kN9JZEj5n"" shows a Q♣, A♥.",2023-02-25T09:42:04.642Z,167731812464202
"""tzeng @ mvuSju_1SI"" collected 49.00 from pot with Straight, 6 High (combination: 6♦, 5♥, 4♦, 3♥, 2♥)",2023-02-25T09:42:04.642Z,167731812464201
"""tzeng @ mvuSju_1SI"" shows a A♠, A♦.",2023-02-25T09:42:04.642Z,167731812464200
"""tzeng @ mvuSju_1SI"" checks",2023-02-25T09:42:03.835Z,167731812383500
"""Andrew @ -kN9JZEj5n"" checks",2023-02-25T09:41:58.196Z,167731811819600
"River: 2♥, 5♥, 3♥, 4♦ [6♦]",2023-02-25T09:41:57.592Z,167731811759200
"""Andrew @ -kN9JZEj5n"" calls 24.50",2023-02-25T09:41:56.721Z,167731811672100
"""tzeng @ mvuSju_1SI"" bets 24.50",2023-02-25T09:41:55.708Z,167731811570800
"""Andrew @ -kN9JZEj5n"" checks",2023-02-25T09:41:49.757Z,167731810975700
"Turn: 2♥, 5♥, 3♥ [4♦]",2023-02-25T09:41:48.882Z,167731810888200
"""SHIKMAN @ 6AIys4Ls8K"" folds",2023-02-25T09:41:48.040Z,167731810804000
"""Andrew @ -kN9JZEj5n"" calls 12.25",2023-02-25T09:41:47.118Z,167731810711800
"""tzeng @ mvuSju_1SI"" bets 12.25",2023-02-25T09:41:46.017Z,167731810601700
"""SHIKMAN @ 6AIys4Ls8K"" checks",2023-02-25T09:41:42.400Z,167731810240000
"""Andrew @ -kN9JZEj5n"" checks",2023-02-25T09:41:41.464Z,167731810146400
"Flop:  [2♥, 5♥, 3♥]",2023-02-25T09:41:40.583Z,167731810058300
"""SHIKMAN @ 6AIys4Ls8K"" calls 8.00",2023-02-25T09:41:39.745Z,167731809974500
"""EmperorPenguin @ wu4siWEy8A"" folds",2023-02-25T09:41:33.275Z,167731809327500
"""Andrew @ -kN9JZEj5n"" calls 8.00",2023-02-25T09:41:32.338Z,167731809233800
"""jsu @ JCMKyZuhdN"" folds",2023-02-25T09:41:30.870Z,167731809087000
"""tzeng @ mvuSju_1SI"" raises to 8.00",2023-02-25T09:41:29.935Z,167731808993500
"""shaan @ 983r-_KdVZ"" folds",2023-02-25T09:41:27.316Z,167731808731600
"""SHIKMAN @ 6AIys4Ls8K"" raises to 2.00",2023-02-25T09:41:22.657Z,167731808265700
"""EmperorPenguin @ wu4siWEy8A"" posts a big blind of 0.50",2023-02-25T09:41:18.412Z,167731807841209
"""Andrew @ -kN9JZEj5n"" posts a small blind of 0.25",2023-02-25T09:41:18.412Z,167731807841208
"Your hand is A♠, A♦",2023-02-25T09:41:18.412Z,167731807841204
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (360.98) | #2 ""shaan @ 983r-_KdVZ"" (833.11) | #4 ""tzeng @ mvuSju_1SI"" (106.00) | #6 ""jsu @ JCMKyZuhdN"" (258.22) | #7 ""Andrew @ -kN9JZEj5n"" (996.70) | #9 ""EmperorPenguin @ wu4siWEy8A"" (477.46)",2023-02-25T09:41:18.412Z,167731807841201
"-- starting hand #139 (id: rtdn2lxn2i90)  (No Limit Texas Hold'em) (dealer: ""jsu @ JCMKyZuhdN"") --",2023-02-25T09:41:18.412Z,167731807841200
"-- ending hand #138 --",2023-02-25T09:41:12.408Z,167731807240803
"""Andrew @ -kN9JZEj5n"" shows a K♥, 10♣.",2023-02-25T09:41:12.408Z,167731807240802
"""shaan @ 983r-_KdVZ"" collected 16.11 from pot with Two Pair, J's & 9's (combination: J♦, J♣, 9♠, 9♥, 10♦)",2023-02-25T09:41:12.408Z,167731807240801
"""shaan @ 983r-_KdVZ"" shows a 10♦, 9♠.",2023-02-25T09:41:12.408Z,167731807240800
"""shaan @ 983r-_KdVZ"" checks",2023-02-25T09:41:11.586Z,167731807158600
"""Andrew @ -kN9JZEj5n"" checks",2023-02-25T09:41:07.811Z,167731806781100
"River: 3♣, 9♥, J♦, J♣ [6♠]",2023-02-25T09:41:07.165Z,167731806716500
"""SHIKMAN @ 6AIys4Ls8K"" folds",2023-02-25T09:41:06.338Z,167731806633800
"""Andrew @ -kN9JZEj5n"" calls 2.93",2023-02-25T09:41:04.992Z,167731806499200
"""tzeng @ mvuSju_1SI"" folds",2023-02-25T09:41:04.130Z,167731806413000
"""shaan @ 983r-_KdVZ"" bets 2.93",2023-02-25T09:41:01.601Z,167731806160100
"""SHIKMAN @ 6AIys4Ls8K"" checks",2023-02-25T09:40:52.455Z,167731805245500
"""Andrew @ -kN9JZEj5n"" checks",2023-02-25T09:40:50.682Z,167731805068200
"Turn: 3♣, 9♥, J♦ [J♣]",2023-02-25T09:40:49.548Z,167731804954800
"""tzeng @ mvuSju_1SI"" checks",2023-02-25T09:40:48.636Z,167731804863600
"""shaan @ 983r-_KdVZ"" checks",2023-02-25T09:40:45.001Z,167731804500100
"""SHIKMAN @ 6AIys4Ls8K"" checks",2023-02-25T09:40:41.855Z,167731804185500
"""Andrew @ -kN9JZEj5n"" checks",2023-02-25T09:40:39.498Z,167731803949800
"Flop:  [3♣, 9♥, J♦]",2023-02-25T09:40:37.977Z,167731803797700
"""shaan @ 983r-_KdVZ"" calls 2.50",2023-02-25T09:40:37.160Z,167731803716000
"""SHIKMAN @ 6AIys4Ls8K"" calls 2.50",2023-02-25T09:40:30.961Z,167731803096100
"""Andrew @ -kN9JZEj5n"" calls 2.50",2023-02-25T09:40:24.798Z,167731802479800
"""jsu @ JCMKyZuhdN"" folds",2023-02-25T09:40:23.937Z,167731802393700
"""tzeng @ mvuSju_1SI"" raises to 2.50",2023-02-25T09:40:22.959Z,167731802295900
"""shaan @ 983r-_KdVZ"" calls 0.50",2023-02-25T09:40:19.880Z,167731801988000
"""SHIKMAN @ 6AIys4Ls8K"" calls 0.50",2023-02-25T09:40:18.985Z,167731801898500
"""EmperorPenguin @ wu4siWEy8A"" folds",2023-02-25T09:40:13.378Z,167731801337800
"""Andrew @ -kN9JZEj5n"" posts a big blind of 0.50",2023-02-25T09:40:09.320Z,167731800932009
"""jsu @ JCMKyZuhdN"" posts a small blind of 0.25",2023-02-25T09:40:09.320Z,167731800932008
"Your hand is Q♥, K♣",2023-02-25T09:40:09.320Z,167731800932004
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (363.48) | #2 ""shaan @ 983r-_KdVZ"" (822.43) | #4 ""tzeng @ mvuSju_1SI"" (108.50) | #6 ""jsu @ JCMKyZuhdN"" (258.47) | #7 ""Andrew @ -kN9JZEj5n"" (1002.13) | #9 ""EmperorPenguin @ wu4siWEy8A"" (477.46)",2023-02-25T09:40:09.320Z,167731800932001
"-- starting hand #138 (id: 9y55z4f5lzs2)  (No Limit Texas Hold'em) (dealer: ""tzeng @ mvuSju_1SI"") --",2023-02-25T09:40:09.320Z,167731800932000
"Undealt cards: 5♥, A♦, 7♣, 7♥ [3♣]",2023-02-25T09:40:07.923Z,167731800792300
"-- ending hand #137 --",2023-02-25T09:40:03.319Z,167731800331902
"""shaan @ 983r-_KdVZ"" collected 2.50 from pot",2023-02-25T09:40:03.319Z,167731800331901
"Uncalled bet of 1.25 returned to ""shaan @ 983r-_KdVZ""",2023-02-25T09:40:03.319Z,167731800331900
"""jsu @ JCMKyZuhdN"" folds",2023-02-25T09:40:02.454Z,167731800245400
"""shaan @ 983r-_KdVZ"" bets 1.25",2023-02-25T09:40:01.174Z,167731800117400
"""jsu @ JCMKyZuhdN"" checks",2023-02-25T09:39:53.585Z,167731799358500
"Turn: 5♥, A♦, 7♣ [7♥]",2023-02-25T09:39:53.107Z,167731799310700
"""jsu @ JCMKyZuhdN"" calls 0.50",2023-02-25T09:39:52.204Z,167731799220400
"""tzeng @ mvuSju_1SI"" folds",2023-02-25T09:39:51.298Z,167731799129800
"""shaan @ 983r-_KdVZ"" bets 0.50",2023-02-25T09:39:46.281Z,167731798628100
"""jsu @ JCMKyZuhdN"" checks",2023-02-25T09:39:43.964Z,167731798396400
"""tzeng @ mvuSju_1SI"" checks",2023-02-25T09:39:41.315Z,167731798131500
"Flop:  [5♥, A♦, 7♣]",2023-02-25T09:39:39.888Z,167731797988800
"""jsu @ JCMKyZuhdN"" checks",2023-02-25T09:39:38.995Z,167731797899500
"""tzeng @ mvuSju_1SI"" calls 0.50",2023-02-25T09:39:38.039Z,167731797803900
"""shaan @ 983r-_KdVZ"" calls 0.50",2023-02-25T09:39:36.890Z,167731797689000
"""SHIKMAN @ 6AIys4Ls8K"" folds",2023-02-25T09:39:34.071Z,167731797407100
"""EmperorPenguin @ wu4siWEy8A"" folds",2023-02-25T09:39:32.575Z,167731797257500
"""Andrew @ -kN9JZEj5n"" folds",2023-02-25T09:39:31.443Z,167731797144300
"""jsu @ JCMKyZuhdN"" posts a big blind of 0.50",2023-02-25T09:39:30.281Z,167731797028109
"""tzeng @ mvuSju_1SI"" posts a small blind of 0.25",2023-02-25T09:39:30.281Z,167731797028108
"Your hand is 4♥, 9♣",2023-02-25T09:39:30.281Z,167731797028104
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (363.48) | #2 ""shaan @ 983r-_KdVZ"" (820.93) | #4 ""tzeng @ mvuSju_1SI"" (109.00) | #6 ""jsu @ JCMKyZuhdN"" (259.47) | #7 ""Andrew @ -kN9JZEj5n"" (1002.13) | #9 ""EmperorPenguin @ wu4siWEy8A"" (477.46)",2023-02-25T09:39:30.281Z,167731797028101
"-- starting hand #137 (id: bttws3bmoiw0)  (No Limit Texas Hold'em) (dealer: ""shaan @ 983r-_KdVZ"") --",2023-02-25T09:39:30.281Z,167731797028100
"-- ending hand #136 --",2023-02-25T09:39:27.280Z,167731796728002
"""EmperorPenguin @ wu4siWEy8A"" collected 19.49 from pot",2023-02-25T09:39:27.280Z,167731796728001
"Uncalled bet of 20.00 returned to ""EmperorPenguin @ wu4siWEy8A""",2023-02-25T09:39:27.280Z,167731796728000
"""SHIKMAN @ 6AIys4Ls8K"" folds",2023-02-25T09:39:26.443Z,167731796644300
"""EmperorPenguin @ wu4siWEy8A"" bets 20.00",2023-02-25T09:39:24.804Z,167731796480400
"River: 7♦, 6♣, K♣, 2♠ [Q♥]",2023-02-25T09:39:18.475Z,167731795847500
"""SHIKMAN @ 6AIys4Ls8K"" checks",2023-02-25T09:39:17.627Z,167731795762700
"""EmperorPenguin @ wu4siWEy8A"" checks",2023-02-25T09:39:16.567Z,167731795656700
"Turn: 7♦, 6♣, K♣ [2♠]",2023-02-25T09:39:14.518Z,167731795451800
"""EmperorPenguin @ wu4siWEy8A"" calls 4.87",2023-02-25T09:39:13.696Z,167731795369600
"""SHIKMAN @ 6AIys4Ls8K"" bets 4.87",2023-02-25T09:39:12.046Z,167731795204600
"""EmperorPenguin @ wu4siWEy8A"" checks",2023-02-25T09:39:08.190Z,167731794819000
"Flop:  [7♦, 6♣, K♣]",2023-02-25T09:39:05.867Z,167731794586700
"""EmperorPenguin @ wu4siWEy8A"" calls 4.50",2023-02-25T09:39:05.059Z,167731794505900
"""tzeng @ mvuSju_1SI"" folds",2023-02-25T09:39:03.559Z,167731794355900
"""shaan @ 983r-_KdVZ"" folds",2023-02-25T09:39:02.552Z,167731794255200
"""SHIKMAN @ 6AIys4Ls8K"" raises to 4.50",2023-02-25T09:39:01.618Z,167731794161800
"""EmperorPenguin @ wu4siWEy8A"" raises to 1.50",2023-02-25T09:38:57.584Z,167731793758400
"""Andrew @ -kN9JZEj5n"" folds",2023-02-25T09:38:52.884Z,167731793288400
"""jsu @ JCMKyZuhdN"" folds",2023-02-25T09:38:51.969Z,167731793196900
"""tzeng @ mvuSju_1SI"" posts a big blind of 0.50",2023-02-25T09:38:50.657Z,167731793065709
"""shaan @ 983r-_KdVZ"" posts a small blind of 0.25",2023-02-25T09:38:50.657Z,167731793065708
"Your hand is 4♠, K♥",2023-02-25T09:38:50.657Z,167731793065704
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (372.85) | #2 ""shaan @ 983r-_KdVZ"" (821.18) | #4 ""tzeng @ mvuSju_1SI"" (109.50) | #6 ""jsu @ JCMKyZuhdN"" (259.47) | #7 ""Andrew @ -kN9JZEj5n"" (1002.13) | #9 ""EmperorPenguin @ wu4siWEy8A"" (467.34)",2023-02-25T09:38:50.657Z,167731793065701
"-- starting hand #136 (id: usbjd0enhfpw)  (No Limit Texas Hold'em) (dealer: ""SHIKMAN @ 6AIys4Ls8K"") --",2023-02-25T09:38:50.657Z,167731793065700
"Undealt cards: K♥, 5♦, J♥ [J♦, K♠]",2023-02-25T09:38:44.911Z,167731792491100
"-- ending hand #135 --",2023-02-25T09:38:44.654Z,167731792465402
"""tzeng @ mvuSju_1SI"" collected 4.75 from pot",2023-02-25T09:38:44.654Z,167731792465401
"Uncalled bet of 2.00 returned to ""tzeng @ mvuSju_1SI""",2023-02-25T09:38:44.654Z,167731792465400
"""shaan @ 983r-_KdVZ"" folds",2023-02-25T09:38:43.740Z,167731792374000
"""EmperorPenguin @ wu4siWEy8A"" folds",2023-02-25T09:38:39.252Z,167731791925200
"""tzeng @ mvuSju_1SI"" bets 2.00",2023-02-25T09:38:36.143Z,167731791614300
"""shaan @ 983r-_KdVZ"" checks",2023-02-25T09:38:32.334Z,167731791233400
"Flop:  [K♥, 5♦, J♥]",2023-02-25T09:38:27.042Z,167731790704200
"""shaan @ 983r-_KdVZ"" calls 1.50",2023-02-25T09:38:26.134Z,167731790613400
"""SHIKMAN @ 6AIys4Ls8K"" folds",2023-02-25T09:38:23.057Z,167731790305700
"""EmperorPenguin @ wu4siWEy8A"" calls 1.50",2023-02-25T09:38:17.877Z,167731789787700
"""Andrew @ -kN9JZEj5n"" folds",2023-02-25T09:38:14.469Z,167731789446900
"""jsu @ JCMKyZuhdN"" folds",2023-02-25T09:38:13.568Z,167731789356800
"""tzeng @ mvuSju_1SI"" raises to 1.50",2023-02-25T09:38:12.643Z,167731789264300
"""shaan @ 983r-_KdVZ"" posts a big blind of 0.50",2023-02-25T09:38:10.835Z,167731789083509
"""SHIKMAN @ 6AIys4Ls8K"" posts a small blind of 0.25",2023-02-25T09:38:10.835Z,167731789083508
"Your hand is 10♥, 9♥",2023-02-25T09:38:10.835Z,167731789083504
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (373.10) | #2 ""shaan @ 983r-_KdVZ"" (822.68) | #4 ""tzeng @ mvuSju_1SI"" (106.25) | #6 ""jsu @ JCMKyZuhdN"" (259.47) | #7 ""Andrew @ -kN9JZEj5n"" (1002.13) | #9 ""EmperorPenguin @ wu4siWEy8A"" (468.84)",2023-02-25T09:38:10.835Z,167731789083501
"-- starting hand #135 (id: nan7epbmtxe3)  (No Limit Texas Hold'em) (dealer: ""EmperorPenguin @ wu4siWEy8A"") --",2023-02-25T09:38:10.835Z,167731789083500
"-- ending hand #134 --",2023-02-25T09:38:07.830Z,167731788783002
"""shaan @ 983r-_KdVZ"" collected 68.11 from pot",2023-02-25T09:38:07.830Z,167731788783001
"Uncalled bet of 54.57 returned to ""shaan @ 983r-_KdVZ""",2023-02-25T09:38:07.830Z,167731788783000
"""SHIKMAN @ 6AIys4Ls8K"" folds",2023-02-25T09:38:06.924Z,167731788692400
"""shaan @ 983r-_KdVZ"" raises to 75.00",2023-02-25T09:38:05.167Z,167731788516700
"""SHIKMAN @ 6AIys4Ls8K"" bets 20.43",2023-02-25T09:37:51.729Z,167731787172900
"River: 9♦, 3♥, 2♠, 9♣ [6♠]",2023-02-25T09:37:43.215Z,167731786321500
"""shaan @ 983r-_KdVZ"" calls 12.00",2023-02-25T09:37:42.292Z,167731786229200
"""SHIKMAN @ 6AIys4Ls8K"" raises to 12.00",2023-02-25T09:37:28.395Z,167731784839500
"""shaan @ 983r-_KdVZ"" bets 3.00",2023-02-25T09:37:22.430Z,167731784243000
"""SHIKMAN @ 6AIys4Ls8K"" checks",2023-02-25T09:37:15.832Z,167731783583200
"Turn: 9♦, 3♥, 2♠ [9♣]",2023-02-25T09:37:12.990Z,167731783299000
"""shaan @ 983r-_KdVZ"" checks",2023-02-25T09:37:12.111Z,167731783211100
"""SHIKMAN @ 6AIys4Ls8K"" checks",2023-02-25T09:37:06.516Z,167731782651600
"Flop:  [9♦, 3♥, 2♠]",2023-02-25T09:37:04.381Z,167731782438100
"""SHIKMAN @ 6AIys4Ls8K"" calls 1.50",2023-02-25T09:37:03.571Z,167731782357100
"""EmperorPenguin @ wu4siWEy8A"" folds",2023-02-25T09:37:01.922Z,167731782192200
"""Andrew @ -kN9JZEj5n"" folds",2023-02-25T09:37:01.001Z,167731782100100
"""jsu @ JCMKyZuhdN"" folds",2023-02-25T09:37:00.078Z,167731782007800
"""tzeng @ mvuSju_1SI"" folds",2023-02-25T09:36:59.110Z,167731781911000
"""shaan @ 983r-_KdVZ"" raises to 1.50",2023-02-25T09:36:58.184Z,167731781818400
"""SHIKMAN @ 6AIys4Ls8K"" posts a big blind of 0.50",2023-02-25T09:36:53.369Z,167731781336909
"""EmperorPenguin @ wu4siWEy8A"" posts a small blind of 0.25",2023-02-25T09:36:53.369Z,167731781336908
"Your hand is 7♣, J♠",2023-02-25T09:36:53.369Z,167731781336904
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (407.03) | #2 ""shaan @ 983r-_KdVZ"" (788.50) | #4 ""tzeng @ mvuSju_1SI"" (106.25) | #6 ""jsu @ JCMKyZuhdN"" (259.47) | #7 ""Andrew @ -kN9JZEj5n"" (1002.13) | #9 ""EmperorPenguin @ wu4siWEy8A"" (469.09)",2023-02-25T09:36:53.369Z,167731781336901
"-- starting hand #134 (id: gfw2gpuw1yd6)  (No Limit Texas Hold'em) (dealer: ""Andrew @ -kN9JZEj5n"") --",2023-02-25T09:36:53.369Z,167731781336900
"Undealt cards: J♥, J♦, 4♦ [Q♦, Q♥]",2023-02-25T09:36:47.985Z,167731780798500
"-- ending hand #133 --",2023-02-25T09:36:47.448Z,167731780744802
"""tzeng @ mvuSju_1SI"" collected 5.00 from pot",2023-02-25T09:36:47.448Z,167731780744801
"Uncalled bet of 2.50 returned to ""tzeng @ mvuSju_1SI""",2023-02-25T09:36:47.448Z,167731780744800
"""shaan @ 983r-_KdVZ"" folds",2023-02-25T09:36:46.619Z,167731780661900
"""Andrew @ -kN9JZEj5n"" folds",2023-02-25T09:36:42.661Z,167731780266100
"""tzeng @ mvuSju_1SI"" bets 2.50",2023-02-25T09:36:41.535Z,167731780153500
"""shaan @ 983r-_KdVZ"" checks",2023-02-25T09:36:39.062Z,167731779906200
"""Andrew @ -kN9JZEj5n"" checks",2023-02-25T09:36:36.945Z,167731779694500
"Flop:  [J♥, J♦, 4♦]",2023-02-25T09:36:35.352Z,167731779535200
"""shaan @ 983r-_KdVZ"" calls 1.50",2023-02-25T09:36:34.460Z,167731779446000
"""EmperorPenguin @ wu4siWEy8A"" folds",2023-02-25T09:36:31.768Z,167731779176800
"""Andrew @ -kN9JZEj5n"" calls 1.50",2023-02-25T09:36:30.260Z,167731779026000
"""jsu @ JCMKyZuhdN"" folds",2023-02-25T09:36:29.425Z,167731778942500
"""tzeng @ mvuSju_1SI"" raises to 1.50",2023-02-25T09:36:28.472Z,167731778847200
"""shaan @ 983r-_KdVZ"" calls 0.50",2023-02-25T09:36:24.242Z,167731778424200
"""SHIKMAN @ 6AIys4Ls8K"" folds",2023-02-25T09:36:21.070Z,167731778107000
"""EmperorPenguin @ wu4siWEy8A"" posts a big blind of 0.50",2023-02-25T09:36:19.528Z,167731777952809
"""Andrew @ -kN9JZEj5n"" posts a small blind of 0.25",2023-02-25T09:36:19.528Z,167731777952808
"Your hand is J♠, A♥",2023-02-25T09:36:19.528Z,167731777952804
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (407.03) | #2 ""shaan @ 983r-_KdVZ"" (790.00) | #4 ""tzeng @ mvuSju_1SI"" (102.75) | #6 ""jsu @ JCMKyZuhdN"" (259.47) | #7 ""Andrew @ -kN9JZEj5n"" (1003.63) | #9 ""EmperorPenguin @ wu4siWEy8A"" (469.59)",2023-02-25T09:36:19.528Z,167731777952801
"-- starting hand #133 (id: rqybxogdbnmp)  (No Limit Texas Hold'em) (dealer: ""jsu @ JCMKyZuhdN"") --",2023-02-25T09:36:19.528Z,167731777952800
"""EmperorPenguin @ wu4siWEy8A"" shows a 9♦, J♥.",2023-02-25T09:36:14.153Z,167731777415300
"-- ending hand #132 --",2023-02-25T09:36:12.906Z,167731777290603
"""jsu @ JCMKyZuhdN"" shows a K♣, Q♦.",2023-02-25T09:36:12.906Z,167731777290602
"""Andrew @ -kN9JZEj5n"" collected 18.00 from pot with Full House, 10's over A's (combination: 10♦, 10♠, 10♣, A♣, A♦)",2023-02-25T09:36:12.906Z,167731777290601
"""Andrew @ -kN9JZEj5n"" shows a A♣, 5♥.",2023-02-25T09:36:12.906Z,167731777290600
"""shaan @ 983r-_KdVZ"" checks",2023-02-25T09:36:12.041Z,167731777204100
"""Andrew @ -kN9JZEj5n"" checks",2023-02-25T09:36:04.529Z,167731776452900
"""jsu @ JCMKyZuhdN"" checks",2023-02-25T09:36:03.629Z,167731776362900
"River: A♦, 10♦, 10♠, 5♣ [10♣]",2023-02-25T09:36:02.572Z,167731776257200
"""Andrew @ -kN9JZEj5n"" calls 3.00",2023-02-25T09:36:01.729Z,167731776172900
"""jsu @ JCMKyZuhdN"" calls 3.00",2023-02-25T09:36:00.890Z,167731776089000
"""shaan @ 983r-_KdVZ"" bets 3.00",2023-02-25T09:35:59.865Z,167731775986500
"""Andrew @ -kN9JZEj5n"" checks",2023-02-25T09:35:55.280Z,167731775528000
"""jsu @ JCMKyZuhdN"" checks",2023-02-25T09:35:53.934Z,167731775393400
"Turn: A♦, 10♦, 10♠ [5♣]",2023-02-25T09:35:53.166Z,167731775316600
"""Andrew @ -kN9JZEj5n"" calls 1.00",2023-02-25T09:35:52.326Z,167731775232600
"""jsu @ JCMKyZuhdN"" calls 1.00",2023-02-25T09:35:51.473Z,167731775147300
"""shaan @ 983r-_KdVZ"" bets 1.00",2023-02-25T09:35:50.334Z,167731775033400
"""Andrew @ -kN9JZEj5n"" checks",2023-02-25T09:35:40.317Z,167731774031700
"""jsu @ JCMKyZuhdN"" checks",2023-02-25T09:35:39.050Z,167731773905000
"Flop:  [A♦, 10♦, 10♠]",2023-02-25T09:35:34.483Z,167731773448300
"""shaan @ 983r-_KdVZ"" calls 2.00",2023-02-25T09:35:33.572Z,167731773357200
"""Andrew @ -kN9JZEj5n"" calls 2.00",2023-02-25T09:35:32.571Z,167731773257100
"""jsu @ JCMKyZuhdN"" raises to 2.00",2023-02-25T09:35:29.920Z,167731772992000
"""tzeng @ mvuSju_1SI"" folds",2023-02-25T09:35:28.168Z,167731772816800
"""shaan @ 983r-_KdVZ"" calls 0.50",2023-02-25T09:35:27.202Z,167731772720200
"""SHIKMAN @ 6AIys4Ls8K"" folds",2023-02-25T09:35:25.324Z,167731772532400
"""EmperorPenguin @ wu4siWEy8A"" folds",2023-02-25T09:35:24.402Z,167731772440200
"""Andrew @ -kN9JZEj5n"" posts a big blind of 0.50",2023-02-25T09:35:22.479Z,167731772247909
"""jsu @ JCMKyZuhdN"" posts a small blind of 0.25",2023-02-25T09:35:22.479Z,167731772247908
"Your hand is Q♣, 4♥",2023-02-25T09:35:22.479Z,167731772247904
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (407.03) | #2 ""shaan @ 983r-_KdVZ"" (796.00) | #4 ""tzeng @ mvuSju_1SI"" (102.75) | #6 ""jsu @ JCMKyZuhdN"" (265.47) | #7 ""Andrew @ -kN9JZEj5n"" (991.63) | #9 ""EmperorPenguin @ wu4siWEy8A"" (469.59)",2023-02-25T09:35:22.479Z,167731772247901
"-- starting hand #132 (id: 97kt7o1uumy5)  (No Limit Texas Hold'em) (dealer: ""tzeng @ mvuSju_1SI"") --",2023-02-25T09:35:22.479Z,167731772247900
"Undealt cards: 6♥, Q♠, 3♥ [A♦, A♠]",2023-02-25T09:35:17.456Z,167731771745600
"-- ending hand #131 --",2023-02-25T09:35:16.474Z,167731771647402
"""EmperorPenguin @ wu4siWEy8A"" collected 30.75 from pot",2023-02-25T09:35:16.474Z,167731771647401
"Uncalled bet of 23.06 returned to ""EmperorPenguin @ wu4siWEy8A""",2023-02-25T09:35:16.474Z,167731771647400
"""SHIKMAN @ 6AIys4Ls8K"" folds",2023-02-25T09:35:15.645Z,167731771564500
"""EmperorPenguin @ wu4siWEy8A"" bets 23.06",2023-02-25T09:35:13.775Z,167731771377500
"Flop:  [6♥, Q♠, 3♥]",2023-02-25T09:35:10.067Z,167731771006700
"""SHIKMAN @ 6AIys4Ls8K"" calls 15.00",2023-02-25T09:35:09.220Z,167731770922000
"""EmperorPenguin @ wu4siWEy8A"" raises to 15.00",2023-02-25T09:35:07.351Z,167731770735100
"""jsu @ JCMKyZuhdN"" folds",2023-02-25T09:35:02.165Z,167731770216500
"""tzeng @ mvuSju_1SI"" folds",2023-02-25T09:35:01.155Z,167731770115500
"""shaan @ 983r-_KdVZ"" folds",2023-02-25T09:35:00.163Z,167731770016300
"""SHIKMAN @ 6AIys4Ls8K"" raises to 5.00",2023-02-25T09:34:59.231Z,167731769923100
"""EmperorPenguin @ wu4siWEy8A"" raises to 1.50",2023-02-25T09:34:52.967Z,167731769296700
"""Andrew @ -kN9JZEj5n"" folds",2023-02-25T09:34:49.845Z,167731768984500
"""jsu @ JCMKyZuhdN"" posts a big blind of 0.50",2023-02-25T09:34:48.857Z,167731768885709
"""tzeng @ mvuSju_1SI"" posts a small blind of 0.25",2023-02-25T09:34:48.857Z,167731768885708
"Your hand is 8♦, 3♣",2023-02-25T09:34:48.857Z,167731768885704
